unique_id,ds,y
0,02/13/2008,470
0,02/14/2008,546
0,02/15/2008,483
0,02/16/2008,447
0,02/17/2008,404
0,02/18/2008,407
0,02/19/2008,458
0,02/20/2008,460
0,02/21/2008,564
0,02/22/2008,532
0,02/23/2008,466
0,02/24/2008,492
0,02/25/2008,487
0,02/26/2008,492
0,02/27/2008,512
0,02/28/2008,611
0,02/29/2008,550
0,03/01/2008,475
0,03/02/2008,478
0,03/03/2008,455
0,03/04/2008,494
0,03/05/2008,498
0,03/06/2008,572
0,03/07/2008,529
0,03/08/2008,420
0,03/09/2008,467
0,03/10/2008,512
0,03/11/2008,437
0,03/12/2008,484
0,03/13/2008,547
0,03/14/2008,521
0,03/15/2008,490
0,03/16/2008,499
0,03/17/2008,424
0,03/18/2008,477
0,03/19/2008,486
0,03/20/2008,582
0,03/21/2008,426
0,03/22/2008,406
0,03/23/2008,420
0,03/24/2008,417
0,03/25/2008,429
0,03/26/2008,470
0,03/27/2008,618
0,03/28/2008,468
0,03/29/2008,456
0,03/30/2008,455
0,03/31/2008,457
0,04/01/2008,492
0,04/02/2008,496
0,04/03/2008,552
0,04/04/2008,512
0,04/05/2008,491
0,04/06/2008,473
0,04/07/2008,418
0,04/08/2008,466
0,04/09/2008,452
0,04/10/2008,568
0,04/11/2008,467
0,04/12/2008,443
0,04/13/2008,428
0,04/14/2008,435
0,04/15/2008,425
0,04/16/2008,466
0,04/17/2008,521
0,04/18/2008,492
0,04/19/2008,419
0,04/20/2008,423
0,04/21/2008,439
0,04/22/2008,465
0,04/23/2008,483
0,04/24/2008,572
0,04/25/2008,416
0,04/26/2008,385
0,04/27/2008,399
0,04/28/2008,436
0,04/29/2008,452
0,04/30/2008,482
0,05/01/2008,543
0,05/02/2008,477
0,05/03/2008,489
0,05/04/2008,392
0,05/05/2008,462
0,05/06/2008,478
0,05/07/2008,463
0,05/08/2008,572
0,05/09/2008,502
0,05/10/2008,432
0,05/11/2008,432
0,05/12/2008,440
0,05/13/2008,491
0,05/14/2008,476
0,05/15/2008,512
0,05/16/2008,493
0,05/17/2008,460
0,05/18/2008,511
0,05/19/2008,453
0,05/20/2008,455
0,05/21/2008,471
0,05/22/2008,534
0,05/23/2008,516
0,05/24/2008,423
0,05/25/2008,415
0,05/26/2008,484
0,05/27/2008,485
0,05/28/2008,461
0,05/29/2008,592
0,05/30/2008,498
0,05/31/2008,544
0,06/01/2008,497
0,06/02/2008,511
0,06/03/2008,504
0,06/04/2008,491
0,06/05/2008,590
0,06/06/2008,510
0,06/07/2008,458
0,06/08/2008,485
0,06/09/2008,447
0,06/10/2008,509
0,06/11/2008,555
0,06/12/2008,664
0,06/13/2008,530
0,06/14/2008,485
0,06/15/2008,461
0,06/16/2008,484
0,06/17/2008,509
0,06/18/2008,575
0,06/19/2008,630
0,06/20/2008,547
0,06/21/2008,449
0,06/22/2008,492
0,06/23/2008,511
0,06/24/2008,503
0,06/25/2008,498
0,06/26/2008,612
0,06/27/2008,487
0,06/28/2008,481
0,06/29/2008,431
0,06/30/2008,429
0,07/01/2008,488
0,07/02/2008,465
0,07/03/2008,550
0,07/04/2008,469
0,07/05/2008,485
0,07/06/2008,457
0,07/07/2008,439
0,07/08/2008,399
0,07/09/2008,514
0,07/10/2008,580
0,07/11/2008,486
0,07/12/2008,472
0,07/13/2008,452
0,07/14/2008,448
0,07/15/2008,434
0,07/16/2008,471
0,07/17/2008,583
0,07/18/2008,456
0,07/19/2008,479
0,07/20/2008,457
0,07/21/2008,420
0,07/22/2008,435
0,07/23/2008,481
0,07/24/2008,508
0,07/25/2008,538
0,07/26/2008,432
0,07/27/2008,413
0,07/28/2008,399
0,07/29/2008,438
0,07/30/2008,462
0,07/31/2008,514
0,08/01/2008,494
0,08/02/2008,413
0,08/03/2008,422
0,08/04/2008,399
0,08/05/2008,419
0,08/06/2008,473
0,08/07/2008,519
0,08/08/2008,484
0,08/09/2008,424
0,08/10/2008,399
0,08/11/2008,416
0,08/12/2008,416
0,08/13/2008,460
0,08/14/2008,517
0,08/15/2008,450
0,08/16/2008,385
0,08/17/2008,411
0,08/18/2008,379
0,08/19/2008,387
0,08/20/2008,474
0,08/21/2008,517
0,08/22/2008,457
0,08/23/2008,388
0,08/24/2008,383
0,08/25/2008,436
0,08/26/2008,454
0,08/27/2008,448
0,08/28/2008,529
0,08/29/2008,451
0,08/30/2008,410
0,08/31/2008,391
0,09/01/2008,406
0,09/02/2008,412
0,09/03/2008,402
0,09/04/2008,486
0,09/05/2008,450
0,09/06/2008,450
0,09/07/2008,443
0,09/08/2008,405
0,09/09/2008,431
0,09/10/2008,460
0,09/11/2008,556
0,09/12/2008,513
0,09/13/2008,406
0,09/14/2008,471
0,09/15/2008,454
0,09/16/2008,443
0,09/17/2008,454
0,09/18/2008,501
0,09/19/2008,486
0,09/20/2008,431
0,09/21/2008,401
0,09/22/2008,425
0,09/23/2008,415
0,09/24/2008,426
0,09/25/2008,602
0,09/26/2008,448
0,09/27/2008,375
0,09/28/2008,444
0,09/29/2008,432
0,09/30/2008,498
0,10/01/2008,443
0,10/02/2008,550
0,10/03/2008,448
0,10/04/2008,437
0,10/05/2008,432
0,10/06/2008,411
0,10/07/2008,404
0,10/08/2008,489
0,10/09/2008,516
0,10/10/2008,471
0,10/11/2008,448
0,10/12/2008,429
0,10/13/2008,392
0,10/14/2008,456
0,10/15/2008,472
0,10/16/2008,527
0,10/17/2008,429
0,10/18/2008,446
0,10/19/2008,414
0,10/20/2008,403
0,10/21/2008,417
0,10/22/2008,465
0,10/23/2008,511
0,10/24/2008,453
0,10/25/2008,412
0,10/26/2008,445
0,10/27/2008,443
0,10/28/2008,394
0,10/29/2008,462
0,10/30/2008,449
0,10/31/2008,443
0,11/01/2008,387
0,11/02/2008,393
0,11/03/2008,383
0,11/04/2008,424
0,11/05/2008,421
0,11/06/2008,511
0,11/07/2008,402
0,11/08/2008,396
0,11/09/2008,369
0,11/10/2008,356
0,11/11/2008,425
0,11/12/2008,435
0,11/13/2008,498
0,11/14/2008,463
0,11/15/2008,384
0,11/16/2008,401
0,11/17/2008,377
0,11/18/2008,376
0,11/19/2008,407
0,11/20/2008,465
0,11/21/2008,426
0,11/22/2008,375
0,11/23/2008,399
0,11/24/2008,404
0,11/25/2008,400
0,11/26/2008,391
0,11/27/2008,456
0,11/28/2008,451
0,11/29/2008,393
0,11/30/2008,414
0,12/01/2008,398
0,12/02/2008,422
0,12/03/2008,442
0,12/04/2008,460
0,12/05/2008,433
0,12/06/2008,411
0,12/07/2008,400
0,12/08/2008,399
0,12/09/2008,437
0,12/10/2008,433
0,12/11/2008,498
0,12/12/2008,430
0,12/13/2008,378
0,12/14/2008,383
0,12/15/2008,383
0,12/16/2008,390
0,12/17/2008,430
0,12/18/2008,535
0,12/19/2008,464
0,12/20/2008,393
0,12/21/2008,403
0,12/22/2008,429
0,12/23/2008,439
0,12/24/2008,431
0,12/25/2008,508
0,12/26/2008,464
0,12/27/2008,355
0,12/28/2008,385
0,12/29/2008,439
0,12/30/2008,381
0,12/31/2008,436
0,01/01/2009,494
0,01/02/2009,460
0,01/03/2009,414
0,01/04/2009,391
0,01/05/2009,418
0,01/06/2009,428
0,01/07/2009,503
0,01/08/2009,578
0,01/09/2009,514
0,01/10/2009,516
0,01/11/2009,547
0,01/12/2009,486
0,01/13/2009,442
0,01/14/2009,475
0,01/15/2009,649
0,01/16/2009,807
0,01/17/2009,794
0,01/18/2009,841
0,01/19/2009,740
0,01/20/2009,557
0,01/21/2009,593
0,01/22/2009,634
0,01/23/2009,573
0,01/24/2009,495
0,01/25/2009,477
0,01/26/2009,472
0,01/27/2009,455
0,01/28/2009,470
0,01/29/2009,579
0,01/30/2009,409
0,01/31/2009,434
0,02/01/2009,433
0,02/02/2009,481
0,02/03/2009,461
0,02/04/2009,485
0,02/05/2009,597
0,02/06/2009,448
0,02/07/2009,370
0,02/08/2009,398
0,02/09/2009,390
0,02/10/2009,366
0,02/11/2009,422
0,02/12/2009,491
0,02/13/2009,388
0,02/14/2009,377
0,02/15/2009,403
0,02/16/2009,366
0,02/17/2009,375
0,02/18/2009,457
0,02/19/2009,462
0,02/20/2009,402
0,02/21/2009,402
0,02/22/2009,375
0,02/23/2009,358
0,02/24/2009,377
0,02/25/2009,358
0,02/26/2009,469
0,02/27/2009,393
0,02/28/2009,396
0,03/01/2009,371
0,03/02/2009,367
0,03/03/2009,415
0,03/04/2009,389
0,03/05/2009,504
0,03/06/2009,383
0,03/07/2009,383
0,03/08/2009,386
0,03/09/2009,363
0,03/10/2009,387
0,03/11/2009,462
0,03/12/2009,526
0,03/13/2009,400
0,03/14/2009,390
0,03/15/2009,360
0,03/16/2009,398
0,03/17/2009,406
0,03/18/2009,434
0,03/19/2009,505
0,03/20/2009,455
0,03/21/2009,379
0,03/22/2009,410
0,03/23/2009,339
0,03/24/2009,402
0,03/25/2009,470
0,03/26/2009,514
0,03/27/2009,390
0,03/28/2009,406
0,03/29/2009,395
0,03/30/2009,409
0,03/31/2009,439
0,04/01/2009,461
0,04/02/2009,532
0,04/03/2009,462
0,04/04/2009,402
0,04/05/2009,414
0,04/06/2009,418
0,04/07/2009,385
0,04/08/2009,463
0,04/09/2009,485
0,04/10/2009,437
0,04/11/2009,396
0,04/12/2009,349
0,04/13/2009,391
0,04/14/2009,428
0,04/15/2009,445
0,04/16/2009,445
0,04/17/2009,429
0,04/18/2009,381
0,04/19/2009,411
0,04/20/2009,435
0,04/21/2009,416
0,04/22/2009,447
0,04/23/2009,536
0,04/24/2009,438
0,04/25/2009,405
0,04/26/2009,382
0,04/27/2009,437
0,04/28/2009,407
0,04/29/2009,453
0,04/30/2009,531
0,05/01/2009,477
0,05/02/2009,432
0,05/03/2009,388
0,05/04/2009,409
0,05/05/2009,446
0,05/06/2009,428
0,05/07/2009,576
0,05/08/2009,471
0,05/09/2009,401
0,05/10/2009,409
0,05/11/2009,434
0,05/12/2009,469
0,05/13/2009,476
0,05/14/2009,513
0,05/15/2009,453
0,05/16/2009,407
0,05/17/2009,432
0,05/18/2009,438
0,05/19/2009,454
0,05/20/2009,440
0,05/21/2009,501
0,05/22/2009,452
0,05/23/2009,389
0,05/24/2009,405
0,05/25/2009,380
0,05/26/2009,370
0,05/27/2009,447
0,05/28/2009,466
0,05/29/2009,449
0,05/30/2009,372
0,05/31/2009,416
0,06/01/2009,397
0,06/02/2009,393
0,06/03/2009,434
0,06/04/2009,487
0,06/05/2009,422
0,06/06/2009,363
0,06/07/2009,389
0,06/08/2009,421
0,06/09/2009,422
0,06/10/2009,428
0,06/11/2009,499
0,06/12/2009,451
0,06/13/2009,425
0,06/14/2009,392
0,06/15/2009,376
0,06/16/2009,376
0,06/17/2009,436
0,06/18/2009,490
0,06/19/2009,462
0,06/20/2009,385
0,06/21/2009,406
0,06/22/2009,401
0,06/23/2009,420
0,06/24/2009,428
0,06/25/2009,505
0,06/26/2009,418
0,06/27/2009,422
0,06/28/2009,404
0,06/29/2009,397
0,06/30/2009,406
0,07/01/2009,439
0,07/02/2009,514
0,07/03/2009,476
0,07/04/2009,418
0,07/05/2009,377
0,07/06/2009,416
0,07/07/2009,427
0,07/08/2009,504
0,07/09/2009,526
0,07/10/2009,448
0,07/11/2009,416
0,07/12/2009,443
0,07/13/2009,405
0,07/14/2009,387
0,07/15/2009,422
0,07/16/2009,549
0,07/17/2009,470
0,07/18/2009,447
0,07/19/2009,456
0,07/20/2009,410
0,07/21/2009,431
0,07/22/2009,451
0,07/23/2009,549
0,07/24/2009,481
0,07/25/2009,477
0,07/26/2009,456
0,07/27/2009,406
0,07/28/2009,468
0,07/29/2009,443
0,07/30/2009,554
0,07/31/2009,480
0,08/01/2009,417
0,08/02/2009,432
0,08/03/2009,431
0,08/04/2009,418
0,08/05/2009,509
0,08/06/2009,518
0,08/07/2009,421
0,08/08/2009,452
0,08/09/2009,398
0,08/10/2009,452
0,08/11/2009,474
0,08/12/2009,486
0,08/13/2009,614
0,08/14/2009,535
0,08/15/2009,496
0,08/16/2009,513
0,08/17/2009,535
0,08/18/2009,516
0,08/19/2009,608
0,08/20/2009,643
0,08/21/2009,575
0,08/22/2009,533
0,08/23/2009,541
0,08/24/2009,487
0,08/25/2009,557
0,08/26/2009,598
0,08/27/2009,689
0,08/28/2009,601
0,08/29/2009,499
0,08/30/2009,490
0,08/31/2009,528
0,09/01/2009,545
0,09/02/2009,560
0,09/03/2009,696
0,09/04/2009,530
0,09/05/2009,507
0,09/06/2009,464
0,09/07/2009,471
0,09/08/2009,526
0,09/09/2009,552
0,09/10/2009,640
0,09/11/2009,521
0,09/12/2009,484
0,09/13/2009,464
0,09/14/2009,483
0,09/15/2009,496
0,09/16/2009,512
0,09/17/2009,600
0,09/18/2009,480
0,09/19/2009,404
0,09/20/2009,440
0,09/21/2009,447
0,09/22/2009,444
0,09/23/2009,516
0,09/24/2009,651
0,09/25/2009,471
0,09/26/2009,416
0,09/27/2009,456
0,09/28/2009,434
0,09/29/2009,496
0,09/30/2009,521
0,10/01/2009,582
0,10/02/2009,465
0,10/03/2009,460
0,10/04/2009,424
0,10/05/2009,437
0,10/06/2009,481
0,10/07/2009,493
0,10/08/2009,591
0,10/09/2009,502
0,10/10/2009,461
0,10/11/2009,418
0,10/12/2009,409
0,10/13/2009,505
0,10/14/2009,472
0,10/15/2009,574
0,10/16/2009,496
0,10/17/2009,446
0,10/18/2009,474
0,10/19/2009,446
0,10/20/2009,463
0,10/21/2009,477
0,10/22/2009,580
0,10/23/2009,450
0,10/24/2009,379
0,10/25/2009,424
0,10/26/2009,471
0,10/27/2009,440
0,10/28/2009,564
0,10/29/2009,574
0,10/30/2009,513
0,10/31/2009,446
0,11/01/2009,420
0,11/02/2009,407
0,11/03/2009,436
0,11/04/2009,447
0,11/05/2009,597
0,11/06/2009,474
0,11/07/2009,407
0,11/08/2009,425
0,11/09/2009,422
0,11/10/2009,391
0,11/11/2009,443
0,11/12/2009,544
0,11/13/2009,482
0,11/14/2009,437
0,11/15/2009,449
0,11/16/2009,466
0,11/17/2009,441
0,11/18/2009,478
0,11/19/2009,565
0,11/20/2009,453
0,11/21/2009,431
0,11/22/2009,398
0,11/23/2009,392
0,11/24/2009,409
0,11/25/2009,454
0,11/26/2009,514
0,11/27/2009,411
0,11/28/2009,430
0,11/29/2009,427
0,11/30/2009,431
0,12/01/2009,357
0,12/02/2009,454
0,12/03/2009,505
0,12/04/2009,419
0,12/05/2009,386
0,12/06/2009,366
0,12/07/2009,363
0,12/08/2009,378
0,12/09/2009,403
0,12/10/2009,455
0,12/11/2009,395
0,12/12/2009,404
0,12/13/2009,417
0,12/14/2009,407
0,12/15/2009,448
0,12/16/2009,434
0,12/17/2009,512
0,12/18/2009,416
0,12/19/2009,420
0,12/20/2009,401
0,12/21/2009,396
0,12/22/2009,471
0,12/23/2009,498
0,12/24/2009,511
0,12/25/2009,468
0,12/26/2009,441
0,12/27/2009,405
0,12/28/2009,382
0,12/29/2009,444
0,12/30/2009,476
0,12/31/2009,509
0,01/01/2010,460
0,01/02/2010,408
0,01/03/2010,378
0,01/04/2010,406
0,01/05/2010,442
0,01/06/2010,477
0,01/07/2010,556
0,01/08/2010,401
0,01/09/2010,449
0,01/10/2010,426
0,01/11/2010,453
0,01/12/2010,423
0,01/13/2010,429
0,01/14/2010,501
0,01/15/2010,483
0,01/16/2010,364
0,01/17/2010,433
0,01/18/2010,426
0,01/19/2010,412
0,01/20/2010,473
0,01/21/2010,555
0,01/22/2010,442
0,01/23/2010,416
0,01/24/2010,370
0,01/25/2010,398
0,01/26/2010,393
0,01/27/2010,424
0,01/28/2010,485
0,01/29/2010,490
0,01/30/2010,441
0,01/31/2010,419
0,02/01/2010,451
0,02/02/2010,435
0,02/03/2010,476
0,02/04/2010,616
0,02/05/2010,687
0,02/06/2010,628
0,02/07/2010,539
0,02/08/2010,428
0,02/09/2010,376
0,02/10/2010,427
0,02/11/2010,530
0,02/12/2010,400
0,02/13/2010,381
0,02/14/2010,441
0,02/15/2010,395
0,02/16/2010,518
0,02/17/2010,468
0,02/18/2010,542
0,02/19/2010,466
0,02/20/2010,474
0,02/21/2010,434
0,02/22/2010,440
0,02/23/2010,464
